node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
46,5,0,-0.7529267098556309,-1,0.2586727984672659,0.6716590743072659,-0.8931155552973098,1,1,0.0,0.0,0.0,10.5,0.3908855813278094,0.0,0.0,0.0,10.5,-0.7529267098556309,-1,5,0.6716590743072659
47,4,0,0.2051748320673728,1,0.48093884341615045,0.7462546219761504,0.3887695358429582,0,0,0.0,0.0,0.0,10.5,0.43584813764610975,0.0,0.0,0.0,10.5,0.2051748320673728,1,4,0.7462546219761504
48,4,0,-0.678443259719284,-1,0.32033748279293245,0.5862837995929324,-0.8541232927764533,0,0,0.0,0.0,0.0,9.5,0.36719375650021663,0.0,0.0,0.0,9.5,-0.678443259719284,-1,4,0.5862837995929324
49,2,0,-0.7592184093626361,-1,0.31122516368149145,0.6951671336014915,-0.8959790693967195,1,1,0.0,0.0,0.0,10.5,0.3526518889219038,0.0,0.0,0.0,10.5,-0.7592184093626361,-1,2,0.6951671336014915
50,2,0,-0.7633181128123467,-1,0.4782968662777258,0.8255200189177259,-0.8992361135071891,1,1,0.0,0.0,0.0,8.0,0.4275367279678994,0.0,0.0,0.0,8.0,-0.7633181128123467,-1,2,0.8255200189177259
51,6,0,-0.7696134858514302,-1,0.373657824504839,0.782687446264839,-0.9008020434765783,1,1,0.0,0.0,0.0,10.0,0.45752633843742374,0.0,0.0,0.0,10.0,-0.7696134858514302,-1,6,0.782687446264839
52,5,0,-0.7785952716394776,-1,0.6776362685755226,1.0,-0.9045806012070502,1,1,0.0,0.0,0.0,10.0,0.5616693672347711,0.0,0.0,0.0,10.0,-0.7785952716394776,-1,5,1.0
53,1,0,0.7808547868176406,1,0.7445629348342895,1.0,0.915696983427871,1,1,0.0,0.0,0.0,8.0,0.5186546052105948,0.0,0.0,0.0,8.0,0.7808547868176406,1,1,1.0
54,2,0,0.06687064224507787,1,0.6816323631730195,0.9089794179038116,0.1329495504870495,0,0,0.0,0.0,0.0,6.0,0.5186546052105948,0.0,0.0,0.0,6.0,0.06687064224507787,1,2,0.9089794179038116
55,1,0,0.3342665736477144,1,0.35961852357299917,0.7230813434129992,0.5840141613451696,1,1,0.0,0.0,0.0,9.5,0.3489137935659243,0.0,0.0,0.0,9.5,0.3342665736477144,1,1,0.7230813434129992
56,5,0,-0.740057925875333,-1,0.36448063621316507,0.7306242163731651,-0.887343946646126,1,1,0.0,0.0,0.0,10.0,0.3969119168476073,0.0,0.0,0.0,10.0,-0.740057925875333,-1,5,0.7306242163731651
57,0,0,-0.7140193566487444,-1,0.3528370100704805,0.7033511963104806,-0.8736931857247994,1,1,0.0,0.0,0.0,10.5,0.2773630721576444,0.0,0.0,0.0,10.5,-0.7140193566487444,-1,0,0.7033511963104806
58,6,0,-0.764013099961497,-1,0.2810228576337417,0.6029706489937418,-0.8981124163291256,0,0,0.0,0.0,0.0,10.5,0.43071948988190756,0.0,0.0,0.0,10.5,-0.764013099961497,-1,6,0.6029706489937418
59,1,0,-0.9769313759079891,-1,0.7662790208622268,1.0,-0.9601201439918835,1,1,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,-0.9769313759079891,-1,1,1.0
60,3,0,-0.8203833655535183,-1,0.44122867889424167,0.8240638276942417,-0.920429321166766,1,1,0.0,0.0,0.0,10.0,0.4489063811593008,0.0,0.0,0.0,10.0,-0.8203833655535183,-1,3,0.8240638276942417
61,2,0,-0.8909582460750397,-1,0.33481368472752426,0.6067254978475244,-0.9416262532744927,0,0,0.0,0.0,0.0,10.0,0.34999091646234,0.0,0.0,0.0,10.0,-0.8909582460750397,-1,2,0.6067254978475244
62,6,0,-0.9350896424468852,-1,0.7080026303049463,1.0,-0.9519802938318629,1,1,0.0,0.0,0.0,10.0,0.5522188544078037,0.0,0.0,0.0,10.0,-0.9350896424468852,-1,6,1.0
63,4,0,-0.8200892828209846,-1,0.43951718159467434,0.8595792974346743,-0.9203271370336163,1,1,0.0,0.0,0.0,10.0,0.4898389779958909,0.0,0.0,0.0,10.0,-0.8200892828209846,-1,4,0.8595792974346743
64,4,0,0.5002614546119941,1,0.22107008666579997,0.5374041052258001,0.7618136769697647,0,0,0.0,0.0,0.0,9.5,0.3784314437267671,0.0,0.0,0.0,9.5,0.5002614546119941,1,4,0.5374041052258001
65,2,0,-0.6741426535209327,-1,0.29716494214977873,0.6682556711097788,-0.850409105340425,1,1,0.0,0.0,0.0,10.5,0.333912568735461,0.0,0.0,0.0,10.5,-0.6741426535209327,-1,2,0.6682556711097788
66,2,0,0.4183772977445504,1,0.5835502042137021,0.9109040704537021,0.6840862535754894,1,1,0.0,0.0,0.0,8.5,0.4521805630575,0.0,0.0,0.0,8.5,0.4183772977445504,1,2,0.9109040704537021
67,1,0,0.13790948006024026,1,0.6697431645030345,1.0,0.26903103493924463,1,1,0.0,0.0,0.0,10.0,0.476170419963203,0.0,0.0,0.0,10.0,0.13790948006024026,1,1,1.0
68,0,0,0.2699091939055922,1,0.3265606330932278,0.6336256084532278,0.4928504806846417,0,0,0.0,0.0,0.0,9.5,0.3207344821203165,0.0,0.0,0.0,9.5,0.2699091939055922,1,0,0.6336256084532278
69,3,0,-0.7866967057882047,-1,0.7504373535596853,1.0,-0.9076552333299999,1,1,0.0,0.0,0.0,10.5,0.5504179383152993,0.0,0.0,0.0,10.5,-0.7866967057882047,-1,3,1.0
70,1,0,0.18338283396743477,1,0.7105982720312987,1.0,0.3511594421255043,1,1,0.0,0.0,0.0,9.5,0.45016600268752216,0.0,0.0,0.0,9.5,0.18338283396743477,1,1,1.0
71,2,0,0.32943781753388846,1,0.7090284524366486,0.9854170714619892,0.5776146663585479,0,0,0.0,0.0,0.0,10.0,0.5186546052105948,0.0,0.0,0.0,10.0,0.32943781753388846,1,2,0.9854170714619892
72,2,0,-0.7396299840204587,-1,0.33659668807952847,0.6244758970395285,-0.8868175208687548,0,0,0.0,0.0,0.0,10.5,0.3672537495112676,0.0,0.0,0.0,10.5,-0.7396299840204587,-1,2,0.6244758970395285
73,5,0,0.1958391297156582,1,0.23032159319003465,0.4934204936700347,0.37280613869800594,0,0,0.0,0.0,0.0,10.0,0.337705476374273,0.0,0.0,0.0,10.0,0.1958391297156582,1,5,0.4934204936700347
74,5,0,0.11890221359643295,1,0.7204541236895503,0.9891814638992223,0.23342086987421443,0,0,0.0,0.0,0.0,9.5,0.558241995461839,0.0,0.0,0.0,9.5,0.11890221359643295,1,5,0.9891814638992223
75,2,0,-0.7196061600031762,-1,0.38348013724314045,0.6612495990031405,-0.8766720873331075,0,0,0.0,0.0,0.0,10.5,0.3763381822069199,0.0,0.0,0.0,10.5,-0.7196061600031762,-1,2,0.6612495990031405
76,3,0,-0.8078363587348746,-1,0.5713498287041157,1.0,-0.9161412992187624,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.8078363587348746,-1,3,1.0
77,1,0,-0.8193886648066291,-1,0.6559801302204381,0.9350233093851681,-0.9200831881737207,0,0,0.0,0.0,0.0,10.0,0.4724642222464308,0.0,0.0,0.0,10.0,-0.8193886648066291,-1,1,0.9350233093851681
78,2,0,0.06388497993200963,1,0.2769759551066721,0.5512197029466721,0.1270791818801973,0,0,0.0,0.0,0.0,10.0,0.32900398313278517,0.0,0.0,0.0,10.0,0.06388497993200963,1,2,0.5512197029466721
79,2,0,0.11445345407626017,1,0.6685030127114289,0.9611018076268574,0.2249908492771089,0,0,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,0.11445345407626017,1,2,0.9611018076268574
80,6,0,-0.758668327477535,-1,0.7631068753766397,0.9778641252259838,-0.8968952990683375,0,0,0.0,0.0,0.0,8.5,0.5711335578725031,0.0,0.0,0.0,8.5,-0.758668327477535,-1,6,0.9778641252259838
81,3,0,-0.6909817476614829,-1,0.6370249794478455,1.0,-0.8611479188858309,1,1,0.0,0.0,0.0,10.0,0.5002388397831129,0.0,0.0,0.0,10.0,-0.6909817476614829,-1,3,1.0
82,4,0,0.22742466426138983,1,0.4647336490883349,0.745054918848335,0.42587698941059937,0,0,0.0,0.0,0.0,8.0,0.49008274091400184,0.0,0.0,0.0,8.0,0.22742466426138983,1,4,0.745054918848335
83,5,0,0.21636675013285528,1,0.7260068832510218,0.9938457819308585,0.40760320097434055,0,0,0.0,0.0,0.0,10.5,0.5597203772122566,0.0,0.0,0.0,10.5,0.21636675013285528,1,5,0.9938457819308585
84,3,0,0.49799797081026914,1,0.5164745780435354,0.7922240154835355,0.7599074195404326,0,0,0.0,0.0,0.0,10.0,0.44944838289463407,0.0,0.0,0.0,10.0,0.49799797081026914,1,3,0.7922240154835355
85,4,0,0.44694329126931515,1,0.6468625566900525,0.9881175340140316,0.7133080859992007,1,1,0.0,0.0,0.0,7.0,0.5616693672347711,0.0,0.0,0.0,7.0,0.44694329126931515,1,4,0.9881175340140316
86,2,0,-0.7969498493507149,-1,0.6923035663151625,0.9655349957047366,-0.9120857183608407,0,0,0.0,0.0,0.0,9.5,0.5075846491046954,0.0,0.0,0.0,9.5,-0.7969498493507149,-1,2,0.9655349957047366
87,3,0,0.5892551733383078,1,0.6496117170194036,1.0,0.8269813084601318,1,1,0.0,0.0,0.0,10.0,0.5265268198230856,0.0,0.0,0.0,10.0,0.5892551733383078,1,3,1.0
88,2,0,-0.7232503930435003,-1,0.3727129256288924,0.7477078798688924,-0.8793188915568295,1,1,0.0,0.0,0.0,9.5,0.345619021196013,0.0,0.0,0.0,9.5,-0.7232503930435003,-1,2,0.7477078798688924
89,3,0,0.352870431016065,1,0.2707063405434987,0.6506205088634988,0.607999090460854,1,1,0.0,0.0,0.0,9.5,0.3482952143699459,0.0,0.0,0.0,9.5,0.352870431016065,1,3,0.6506205088634988
90,0,0,0.07741884205150243,1,0.3430031176172361,0.6896842875372361,0.15361204043289012,1,1,0.0,0.0,0.0,8.0,0.3073518167936109,0.0,0.0,0.0,8.0,0.07741884205150243,1,0,0.6896842875372361
91,4,0,-0.7428573575152762,-1,0.501724962188212,0.7750920021882121,-0.8883775096908932,0,0,0.0,0.0,0.0,10.5,0.45403417542623875,0.0,0.0,0.0,10.5,-0.7428573575152762,-1,4,0.7750920021882121
92,1,0,-0.8806822056841267,-1,0.5031661533758576,0.8788923255358576,-0.9389205521369101,1,1,0.0,0.0,0.0,10.0,0.401253152115821,0.0,0.0,0.0,10.0,-0.8806822056841267,-1,1,0.8788923255358576
93,3,0,-0.7082571273505041,-1,0.5495866095887226,0.9742613539087226,-0.8705505503200226,1,1,0.0,0.0,0.0,10.5,0.5192070033567995,0.0,0.0,0.0,10.5,-0.7082571273505041,-1,3,0.9742613539087226
94,5,0,-0.8496512124281927,-1,0.43706110252873454,0.8124461598087346,-0.9299931160947535,1,1,0.0,0.0,0.0,10.0,0.3966593320939304,0.0,0.0,0.0,10.0,-0.8496512124281927,-1,5,0.8124461598087346
95,1,0,0.2731690671645158,1,0.6721348288700166,1.0,0.49777069073618607,1,1,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,0.2731690671645158,1,1,1.0
96,3,0,0.5566466210134844,1,0.7478922502083247,1.0,0.805223420116306,0,0,0.0,0.0,0.0,10.5,0.5365779348668462,0.0,0.0,0.0,10.5,0.5566466210134844,1,3,1.0
97,4,0,-0.7732386864754673,-1,0.3480350320876828,0.6143653898476829,-0.9021012549455211,0,0,0.0,0.0,0.0,10.5,0.37925987635355585,0.0,0.0,0.0,10.5,-0.7732386864754673,-1,4,0.6143653898476829
98,2,0,0.11851173096370007,1,0.6419139306211329,0.9144314390613805,0.23268232125494218,0,0,0.0,0.0,0.0,10.0,0.48411208441946973,0.0,0.0,0.0,10.0,0.11851173096370007,1,2,0.9144314390613805
99,1,0,-0.7653789845020953,-1,0.6067831115270268,0.9678672305670268,-0.9001185824286638,1,1,0.0,0.0,0.0,8.0,0.5004353020389396,0.0,0.0,0.0,8.0,-0.7653789845020953,-1,1,0.9678672305670268
100,1,0,-0.7370102881669851,-1,0.513854299567589,0.773673573807589,-0.8855362143829643,0,0,0.0,0.0,0.0,10.5,0.38874544850794973,0.0,0.0,0.0,10.5,-0.7370102881669851,-1,1,0.773673573807589
101,2,0,0.25765016836695925,1,0.31311814032449614,0.6267381492844961,0.47406466468142805,1,1,0.0,0.0,0.0,7.0,0.34288943698412605,0.0,0.0,0.0,7.0,0.25765016836695925,1,2,0.6267381492844961
102,2,0,-0.6967955414525278,-1,0.6771393551496259,0.9474024364200498,-0.8640822062534637,0,0,0.0,0.0,0.0,10.5,0.49742196713435977,0.0,0.0,0.0,10.5,-0.6967955414525278,-1,2,0.9474024364200498
103,4,0,0.6224321113338069,1,0.7763757713772996,1.0,0.8468372028191816,0,0,0.0,0.0,0.0,9.0,0.5504179383152993,0.0,0.0,0.0,9.0,0.6224321113338069,1,4,1.0
104,2,0,-0.7505483763338204,-1,0.6331017993401682,0.939861079604101,-0.892610806561402,0,0,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.7505483763338204,-1,2,0.939861079604101
105,3,0,0.3906437230963821,1,0.7507159979754405,1.0,0.6534450456932808,1,1,0.0,0.0,0.0,9.0,0.5365779348668462,0.0,0.0,0.0,9.0,0.3906437230963821,1,3,1.0
106,1,0,0.014467416737836861,1,0.7905111589687999,1.0,0.02892676119430686,1,1,0.0,0.0,0.0,7.5,0.4933220958903637,0.0,0.0,0.0,7.5,0.014467416737836861,1,1,1.0
107,2,0,0.23358146467348423,1,0.411230404543543,0.781904201663543,0.4359041674518375,1,1,0.0,0.0,0.0,10.0,0.41110634037804095,0.0,0.0,0.0,10.0,0.23358146467348423,1,2,0.781904201663543
108,2,0,-0.7409711862537629,-1,0.5829341317558022,0.9097604790534813,-0.8874682800962023,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,-0.7409711862537629,-1,2,0.9097604790534813
109,2,0,-0.6717501815385938,-1,0.48435964258284686,0.690314806742847,-0.8523916819427075,0,0,0.0,0.0,0.0,7.5,0.40692274128199574,0.0,0.0,0.0,7.5,-0.6717501815385938,-1,2,0.690314806742847
110,3,0,-0.6452045057131989,-1,0.7919772481179381,0.9951863488707628,-0.8345160986788327,0,0,0.0,0.0,0.0,8.0,0.5365779348668462,0.0,0.0,0.0,8.0,-0.6452045057131989,-1,3,0.9951863488707628
111,1,0,-0.7656750332806372,-1,0.25628469440463497,0.568767653764635,-0.8993694230772029,0,0,0.0,0.0,0.0,9.5,0.33643375227756317,0.0,0.0,0.0,9.5,-0.7656750332806372,-1,1,0.568767653764635
112,1,0,0.18351642642448937,1,0.4474249485783348,0.735104037218335,0.351393657697912,0,0,0.0,0.0,0.0,9.0,0.41173625696607985,0.0,0.0,0.0,9.0,0.18351642642448937,1,1,0.735104037218335
113,0,0,0.25435694134505005,1,0.7253234267163418,0.995194056029805,0.46894251321392266,0,0,0.0,0.0,0.0,10.0,0.45016600268752216,0.0,0.0,0.0,10.0,0.25435694134505005,1,0,0.995194056029805
114,6,0,0.23199399003851395,1,0.3704307863159093,0.7374725373559092,0.4333289426595564,1,1,0.0,0.0,0.0,8.0,0.44433252471413587,0.0,0.0,0.0,8.0,0.23199399003851395,1,6,0.7374725373559092
115,3,0,0.5155185897679263,1,0.6726757103833236,0.9436054262299942,0.7743239834020741,0,0,0.0,0.0,0.0,9.0,0.5365779348668462,0.0,0.0,0.0,9.0,0.5155185897679263,1,3,0.9436054262299942
116,4,0,0.5004163283312971,1,0.42966989766815344,0.8514759879081535,0.761943628691769,1,1,0.0,0.0,0.0,10.0,0.4620995435293107,0.0,0.0,0.0,10.0,0.5004163283312971,1,4,0.8514759879081535
117,6,0,-0.7444893371370498,-1,0.787987123934095,1.0,-0.889466042447152,1,1,0.0,0.0,0.0,10.0,0.5616693672347711,0.0,0.0,0.0,10.0,-0.7444893371370498,-1,6,1.0
118,3,0,0.12416470709897073,1,0.7301179018542245,0.9172990375575487,0.24334764561153988,0,0,0.0,0.0,0.0,5.0,0.5357143057718916,0.0,0.0,0.0,5.0,0.12416470709897073,1,3,0.9172990375575487
119,3,0,-0.7614942455589683,-1,0.38079221459756923,0.6308904008375693,-0.897542793500317,0,0,0.0,0.0,0.0,9.5,0.38401083982394457,0.0,0.0,0.0,9.5,-0.7614942455589683,-1,3,0.6308904008375693
120,1,0,-0.6712472470396873,-1,0.6621158681227132,0.9572695208736279,-0.8485729360202681,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,-0.6712472470396873,-1,1,0.9572695208736279
121,5,0,-0.7345591337585977,-1,0.40211392629996123,0.6352604376599612,-0.8865358647114183,0,0,0.0,0.0,0.0,7.5,0.4208961328295515,0.0,0.0,0.0,7.5,-0.7345591337585977,-1,5,0.6352604376599612
122,1,0,0.5590514911097648,1,0.5638177041293211,0.952815776449321,0.806908060625397,1,1,0.0,0.0,0.0,7.5,0.48716531711229283,0.0,0.0,0.0,7.5,0.5590514911097648,1,1,0.952815776449321
123,2,0,0.14093149859242868,1,0.5950884610359752,0.8807806517559753,0.27462844877465903,0,0,0.0,0.0,0.0,10.0,0.47787125511648454,0.0,0.0,0.0,10.0,0.14093149859242868,1,2,0.8807806517559753
124,4,0,-0.7022674005353904,-1,0.697757245451423,0.9786543472708539,-0.8680711124241326,0,0,0.0,0.0,0.0,9.5,0.5504179383152993,0.0,0.0,0.0,9.5,-0.7022674005353904,-1,4,0.9786543472708539
125,2,0,0.4081748263038287,1,0.21467050452920894,0.574701787729209,0.6730781621250458,1,1,0.0,0.0,0.0,10.5,0.29135768319533334,0.0,0.0,0.0,10.5,0.4081748263038287,1,2,0.574701787729209
126,5,0,-0.9228641771899649,-1,0.33209473469137984,0.6452674604513798,-0.9493518067009521,0,0,0.0,0.0,0.0,9.5,0.43413196457700715,0.0,0.0,0.0,9.5,-0.9228641771899649,-1,5,0.6452674604513798
127,1,0,-0.9093688720936962,-1,0.6271506863531473,0.8908065765366439,-0.9462426393661271,0,0,0.0,0.0,0.0,9.5,0.464711153573277,0.0,0.0,0.0,9.5,-0.9093688720936962,-1,1,0.8908065765366439
128,5,0,0.28939532737886764,1,0.5381139421817225,0.8743152913017225,0.5217858968416353,1,1,0.0,0.0,0.0,8.5,0.47349253703434113,0.0,0.0,0.0,8.5,0.28939532737886764,1,5,0.8743152913017225
129,4,0,0.001273925356128379,1,0.4973630469206859,0.8269986616406859,0.0025478451991100405,1,1,0.0,0.0,0.0,8.5,0.42579541427831824,0.0,0.0,0.0,8.5,0.001273925356128379,1,4,0.8269986616406859
130,3,0,0.030402978670849082,1,0.2331259740247883,0.5479295631447884,0.06073112741418331,0,0,0.0,0.0,0.0,10.0,0.3688430135772143,0.0,0.0,0.0,10.0,0.030402978670849082,1,3,0.5479295631447884
131,1,0,-0.8218417133991798,-1,0.40896553007687375,0.7919724446368738,-0.9209341958524793,1,1,0.0,0.0,0.0,10.0,0.3688754592603148,0.0,0.0,0.0,10.0,-0.8218417133991798,-1,1,0.7919724446368738
132,1,0,-0.6833154973404697,-1,0.7190601391463891,1.0,-0.8565777544464155,1,1,0.0,0.0,0.0,10.0,0.48946949376140614,0.0,0.0,0.0,10.0,-0.6833154973404697,-1,1,1.0
133,2,0,0.7176400070461156,1,0.21853570222161933,0.3849001079816193,0.8927435555631406,0,0,0.0,0.0,0.0,5.5,0.28022559972208083,0.0,0.0,0.0,5.5,0.7176400070461156,1,2,0.3849001079816193
134,2,0,0.2588434542415895,1,0.4378617412188873,0.7522972842588874,0.4759127902660875,0,0,0.0,0.0,0.0,10.5,0.43973543444053176,0.0,0.0,0.0,10.5,0.2588434542415895,1,2,0.7522972842588874
135,2,0,0.09199609659543609,1,0.7670889726024637,1.0,0.1819436909711001,1,1,0.0,0.0,0.0,8.5,0.5365779348668462,0.0,0.0,0.0,8.5,0.09199609659543609,1,2,1.0
136,1,0,-0.7386249633044891,-1,0.2305284407270088,0.6034806378470088,-0.8863275620061823,1,1,0.0,0.0,0.0,10.5,0.30957416928960957,0.0,0.0,0.0,10.5,-0.7386249633044891,-1,1,0.6034806378470088
137,2,0,-0.7251453270212556,-1,0.6498234506267822,1.0,-0.8823994073787452,1,1,0.0,0.0,0.0,7.0,0.5186546052105948,0.0,0.0,0.0,7.0,-0.7251453270212556,-1,2,1.0
138,0,0,-0.9171117943102809,-1,0.3545675697092219,0.7237957655492219,-0.9479982634409664,1,1,0.0,0.0,0.0,10.0,0.33248553654424673,0.0,0.0,0.0,10.0,-0.9171117943102809,-1,0,0.7237957655492219
139,2,0,0.0901741473224062,1,0.7199652992922037,0.9887708514054511,0.17841809643517467,0,0,0.0,0.0,0.0,10.0,0.5150493518158827,0.0,0.0,0.0,10.0,0.0901741473224062,1,2,0.9887708514054511
140,1,0,0.26923204743674484,1,0.6476407873756191,0.8717917769835796,0.49182446346117825,0,0,0.0,0.0,0.0,8.5,0.4520774737259586,0.0,0.0,0.0,8.5,0.26923204743674484,1,1,0.8717917769835796
141,2,0,-0.8590301915265459,-1,0.7314231025150177,1.0,-0.9329259910714229,1,1,0.0,0.0,0.0,9.5,0.5181395411792854,0.0,0.0,0.0,9.5,-0.8590301915265459,-1,2,1.0
142,0,0,-0.7453105494554917,-1,0.3295548742587596,0.7452125203387596,-0.8895497324085465,1,1,0.0,0.0,0.0,10.5,0.3304076677594249,0.0,0.0,0.0,10.5,-0.7453105494554917,-1,0,0.7452125203387596
143,1,0,-0.8134734275800538,-1,0.518775652891163,0.9065776932111631,-0.9178258778829471,1,1,0.0,0.0,0.0,10.5,0.4460998645218743,0.0,0.0,0.0,10.5,-0.8134734275800538,-1,1,0.9065776932111631
144,3,0,-0.776647697024494,-1,0.6675619661448805,0.9359123798115717,-0.9037730596946617,0,0,0.0,0.0,0.0,10.0,0.5089395449836268,0.0,0.0,0.0,10.0,-0.776647697024494,-1,3,0.9359123798115717
145,3,0,0.05272719223590355,1,0.3474198457969886,0.7435631853169886,0.10506520923036537,1,1,0.0,0.0,0.0,10.5,0.3569303315119337,0.0,0.0,0.0,10.5,0.05272719223590355,1,3,0.7435631853169886
146,5,0,-0.9136908297629135,-1,0.3384477831603302,0.7619754836403303,-0.9472049331306508,1,1,0.0,0.0,0.0,10.0,0.423518574318499,0.0,0.0,0.0,10.0,-0.9136908297629135,-1,5,0.7619754836403303
147,1,0,0.15598911572936836,1,0.21630928009855102,0.634968802658551,0.30223569727392796,1,1,0.0,0.0,0.0,10.5,0.32664721620001885,0.0,0.0,0.0,10.5,0.15598911572936836,1,1,0.634968802658551
148,4,0,0.24889062924640615,1,0.7751091763852715,1.0,0.4603704449614248,0,0,0.0,0.0,0.0,10.5,0.5504179383152993,0.0,0.0,0.0,10.5,0.24889062924640615,1,4,1.0
149,0,0,-0.709228366474176,-1,0.6260101280327741,0.9995454798386767,-0.8719064970844059,1,1,0.0,0.0,0.0,9.5,0.4104095241913907,0.0,0.0,0.0,9.5,-0.709228366474176,-1,0,0.9995454798386767
150,4,0,-0.9588093785206981,-1,0.581336212406111,0.990575549366111,-0.956781695505597,1,1,0.0,0.0,0.0,10.0,0.5300491633096868,0.0,0.0,0.0,10.0,-0.9588093785206981,-1,4,0.990575549366111
151,3,0,-0.7963647541575163,-1,0.6463968336169946,1.0,-0.9116567640127857,1,1,0.0,0.0,0.0,10.0,0.5186546052105948,0.0,0.0,0.0,10.0,-0.7963647541575163,-1,3,1.0
152,2,0,0.407873078592481,1,0.5189677512172637,0.9428709729772637,0.6727479366784649,1,1,0.0,0.0,0.0,10.0,0.46132571620889834,0.0,0.0,0.0,10.0,0.407873078592481,1,2,0.9428709729772637
153,2,0,-0.9918848297235417,-1,0.4856802926542463,0.7555789217742465,-0.9627012534743822,0,0,0.0,0.0,0.0,10.0,0.4117880492456752,0.0,0.0,0.0,10.0,-0.9918848297235417,-1,2,0.7555789217742465
154,2,0,-0.7185934817781593,-1,0.4697193446741126,0.8804451200341126,-0.8769027628057325,1,1,0.0,0.0,0.0,9.5,0.44977344323332197,0.0,0.0,0.0,9.5,-0.7185934817781593,-1,2,0.8804451200341126
155,2,0,-0.8078267312950966,-1,0.5842635272621848,0.8534818927021849,-0.9159526238974401,0,0,0.0,0.0,0.0,10.0,0.45457808842153874,0.0,0.0,0.0,10.0,-0.8078267312950966,-1,2,0.8534818927021849
156,3,0,0.2670016485585403,1,0.32092098523542995,0.59097989083543,0.48843528073812387,0,0,0.0,0.0,0.0,10.5,0.3588167324963158,0.0,0.0,0.0,10.5,0.2670016485585403,1,3,0.59097989083543
157,2,0,-0.7416227214340528,-1,0.7328352170089218,1.0,-0.8877831375522983,1,1,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,-0.7416227214340528,-1,2,1.0
158,1,0,0.12393675536977915,1,0.6870514227315592,1.0,0.2429186923194284,1,1,0.0,0.0,0.0,10.0,0.4933220958903637,0.0,0.0,0.0,10.0,0.12393675536977915,1,1,1.0
159,2,0,0.2419703802506328,1,0.40973816687122033,0.6165706327912203,0.4493940773433662,0,0,0.0,0.0,0.0,7.0,0.37588013682318394,0.0,0.0,0.0,7.0,0.2419703802506328,1,2,0.6165706327912203
160,1,0,0.6407173115636633,1,0.5471655780875146,0.8717810123275147,0.8568666779159427,0,0,0.0,0.0,0.0,9.5,0.4747600442818746,0.0,0.0,0.0,9.5,0.6407173115636633,1,1,0.8717810123275147
161,6,0,-0.7131316855725037,-1,0.28461637997000877,0.5682187914900089,-0.8736051533208442,0,0,0.0,0.0,0.0,10.0,0.39054971011353234,0.0,0.0,0.0,10.0,-0.7131316855725037,-1,6,0.5682187914900089
162,2,0,0.1268480007017721,1,0.783407748760159,1.0,0.24838980065572488,1,1,0.0,0.0,0.0,8.0,0.5186546052105948,0.0,0.0,0.0,8.0,0.1268480007017721,1,2,1.0
163,4,0,-0.8427751760751714,-1,0.7417356125781702,1.0,-0.9277250343970597,1,1,0.0,0.0,0.0,10.5,0.5504179383152993,0.0,0.0,0.0,10.5,-0.8427751760751714,-1,4,1.0
164,2,0,0.3800368691125582,1,0.7531385038995204,1.0,0.6411203924458702,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,0.3800368691125582,1,2,1.0
165,4,0,-0.7537299808342689,-1,0.39929782862207097,0.807522176782071,-0.8934852451354078,1,1,0.0,0.0,0.0,10.5,0.44722360565683206,0.0,0.0,0.0,10.5,-0.7537299808342689,-1,4,0.807522176782071
166,2,0,-0.7441643699778284,-1,0.30148082442971347,0.5645698945097135,-0.8893117108127855,0,0,0.0,0.0,0.0,10.0,0.32766155334320624,0.0,0.0,0.0,10.0,-0.7441643699778284,-1,2,0.5645698945097135
167,2,0,-0.6496378041335242,-1,0.32706329807978624,0.6127969505597862,-0.8354502746650949,0,0,0.0,0.0,0.0,9.5,0.3820557848318277,0.0,0.0,0.0,9.5,-0.6496378041335242,-1,2,0.6127969505597862
168,2,0,-0.8571615529214338,-1,0.2540008346270539,0.521143838787054,-0.9323747257454154,0,0,0.0,0.0,0.0,9.5,0.31302778157924377,0.0,0.0,0.0,9.5,-0.8571615529214338,-1,2,0.521143838787054
169,3,0,-0.598651188566188,-1,0.2720663780608306,0.5248555441408307,-0.7998634738706367,0,0,0.0,0.0,0.0,8.0,0.3621243535604639,0.0,0.0,0.0,8.0,-0.598651188566188,-1,3,0.5248555441408307
170,5,0,0.3615351154628668,1,0.24278272051090727,0.5456923243509073,0.6188074730565609,0,0,0.0,0.0,0.0,10.0,0.38415291171649935,0.0,0.0,0.0,10.0,0.3615351154628668,1,5,0.5456923243509073
