node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
107,3,0,0.23358146467348423,1,0.411230404543543,0.6080125650891924,0.4359041674518375,0,0,0.0,0.0,0.0,6.5,0.3827972833967619,0.0,0.0,0.0,6.5,0.23358146467348423,1,3,0.6080125650891924
108,4,0,-0.9996282979601451,-1,0.5829341317558022,0.9097604790534813,-0.9639678543749574,0,0,0.0,0.0,0.0,10.0,0.5504179383152993,0.0,0.0,0.0,10.0,-0.9996282979601451,-1,4,0.9097604790534813
109,4,0,-0.9994779721585904,-1,0.48435964258284686,0.7499973557522683,-0.9639432548233521,0,0,0.0,0.0,0.0,11.0,0.4377192749106738,0.0,0.0,0.0,11.0,-0.9994779721585904,-1,4,0.7499973557522683
110,2,0,-0.9994385497849371,-1,0.7919772481179381,1.0,-0.9639368788946585,0,0,0.0,0.0,0.0,11.0,0.5186546052105948,0.0,0.0,0.0,11.0,-0.9994385497849371,-1,2,1.0
111,3,0,-0.9996518794616853,-1,0.25628469440463497,0.6300850566066021,-0.9639716463800405,1,1,0.0,0.0,0.0,10.0,0.3362585506991052,0.0,0.0,0.0,10.0,-0.9996518794616853,-1,3,0.6300850566066021
112,2,0,0.18351642642448937,1,0.4474249485783348,0.7297409338056994,0.351393657697912,0,0,0.0,0.0,0.0,11.0,0.40864732436423734,0.0,0.0,0.0,11.0,0.18351642642448937,1,2,0.7297409338056994
113,0,0,0.25435694134505005,1,0.7253234267163418,0.995194056029805,0.46894251321392266,0,0,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,0.25435694134505005,1,0,0.995194056029805
114,4,0,0.23199399003851395,1,0.3704307863159093,0.6474479006874353,0.4333289426595564,0,0,0.0,0.0,0.0,11.0,0.40028251712183505,0.0,0.0,0.0,11.0,0.23199399003851395,1,4,0.6474479006874353
115,0,0,0.5155185897679263,1,0.6726757103833236,1.0,0.7743239834020741,1,1,0.0,0.0,0.0,11.0,0.3990295639540695,0.0,0.0,0.0,11.0,0.5155185897679263,1,0,1.0
116,1,0,0.5004163283312971,1,0.42966989766815344,0.7183834444408791,0.761943628691769,0,0,0.0,0.0,0.0,10.0,0.38364713331824135,0.0,0.0,0.0,10.0,0.5004163283312971,1,1,0.7183834444408791
117,2,0,-0.9996155047712741,-1,0.787987123934095,1.0,-0.9639659600030499,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.9996155047712741,-1,2,1.0
