node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
13,2,0,-0.9996217277570852,-1,0.45797422994002873,0.735069328693927,-0.9639666437747249,0,0,0.0,0.0,0.0,10.5,0.4075590514218753,0.0,0.0,0.0,10.5,-0.9996217277570852,-1,2,0.735069328693927
14,3,0,-0.9996114663757142,-1,0.4595093559454197,0.6627277732311814,-0.9639667118446077,0,0,0.0,0.0,0.0,6.0,0.43245870007921444,0.0,0.0,0.0,6.0,-0.9996114663757142,-1,3,0.6627277732311814
15,4,0,-0.9997117871261755,-1,0.35182084995781016,0.7344058560097331,-0.9639811607240413,1,1,0.0,0.0,0.0,10.5,0.3849674631201935,0.0,0.0,0.0,10.5,-0.9997117871261755,-1,4,0.7344058560097331
16,2,0,-0.9998630274331652,-1,0.6654746518622543,1.0,-0.9640054730999812,1,1,0.0,0.0,0.0,11.0,0.48813435634620633,0.0,0.0,0.0,11.0,-0.9998630274331652,-1,2,1.0
17,1,0,-0.9994737507940564,-1,0.6631096059374932,0.957865763562496,-0.9639427784359152,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,-0.9994737507940564,-1,1,0.957865763562496
18,4,0,-0.9997527635934889,-1,0.4269908085342714,0.7126900110781309,-0.9639876671463153,0,0,0.0,0.0,0.0,11.0,0.4345254792343414,0.0,0.0,0.0,11.0,-0.9997527635934889,-1,4,0.7126900110781309
19,4,0,-0.999548163839699,-1,0.7010754746484402,1.0,-0.963954781516735,1,1,0.0,0.0,0.0,10.5,0.5365779348668462,0.0,0.0,0.0,10.5,-0.999548163839699,-1,4,1.0
20,4,0,-0.999799457046522,-1,0.3278449606394015,0.5929033002858279,-0.9639952084928147,0,0,0.0,0.0,0.0,11.0,0.369408063383855,0.0,0.0,0.0,11.0,-0.999799457046522,-1,4,0.5929033002858279
21,4,0,-0.9996805954921149,-1,0.2025834654006072,0.5931143162817145,-0.9639760084006521,1,1,0.0,0.0,0.0,11.0,0.3439814227578857,0.0,0.0,0.0,11.0,-0.9996805954921149,-1,4,0.5931143162817145
22,1,0,0.012594082015737487,1,0.5427004172334446,0.9082967706181844,0.025182838559739223,1,1,0.0,0.0,0.0,9.5,0.42930951556717156,0.0,0.0,0.0,9.5,0.012594082015737487,1,1,0.9082967706181844
23,5,0,0.04199092235722456,1,0.7964466634714271,1.0,0.08378496021843078,1,1,0.0,0.0,0.0,10.5,0.5616693672347711,0.0,0.0,0.0,10.5,0.04199092235722456,1,5,1.0
24,5,0,0.14611518555970507,1,0.22318658589613077,0.4909897647674359,0.28418635176652624,0,0,0.0,0.0,0.0,10.5,0.3395702362729794,0.0,0.0,0.0,10.5,0.14611518555970507,1,5,0.4909897647674359
25,4,0,-0.9997686437899653,-1,0.3247988442250764,0.6916523743918762,-0.9639902320923686,1,1,0.0,0.0,0.0,11.0,0.3700128432520053,0.0,0.0,0.0,11.0,-0.9997686437899653,-1,4,0.6916523743918762
26,3,0,0.9999170119654651,1,0.5113487854922505,0.7779602802528278,0.9640138805337457,0,0,0.0,0.0,0.0,10.0,0.43702449589375253,0.0,0.0,0.0,10.0,0.9999170119654651,1,3,0.7779602802528278
27,2,0,-0.9997125570872422,-1,0.6859644418669224,0.9602101311682149,-0.9639811722484587,0,0,0.0,0.0,0.0,11.0,0.5058733971722915,0.0,0.0,0.0,11.0,-0.9997125570872422,-1,2,0.9602101311682149
28,1,0,0.9999057505810699,1,0.25342520304503197,0.5816128958561373,0.9640124989456742,1,1,0.0,0.0,0.0,6.0,0.33099168790190026,0.0,0.0,0.0,6.0,0.9999057505810699,1,1,0.5816128958561373
29,5,0,-0.9995712453008938,-1,0.43714079225533664,0.8386243945217264,-0.963959049865039,1,1,0.0,0.0,0.0,9.0,0.4789846667927321,0.0,0.0,0.0,9.0,-0.9995712453008938,-1,5,0.8386243945217264
30,2,0,-0.9997845072776298,-1,0.6482454803779318,1.0,-0.9639927941605851,1,1,0.0,0.0,0.0,11.0,0.5186546052105948,0.0,0.0,0.0,11.0,-0.9997845072776298,-1,2,1.0
31,5,0,-0.9995917082310563,-1,0.422925925043817,0.6985321000480817,-0.963961643585013,0,0,0.0,0.0,0.0,11.0,0.4327682266701358,0.0,0.0,0.0,11.0,-0.9995917082310563,-1,5,0.6985321000480817
32,0,0,0.12783646867107065,1,0.31330185228538343,0.5614955462822423,0.25024385175443686,0,0,0.0,0.0,0.0,8.5,0.2975096416659877,0.0,0.0,0.0,8.5,0.12783646867107065,1,0,0.5614955462822423
33,1,0,0.9999013060838383,1,0.3172974964379524,0.5718982929243819,0.9640112872537105,0,0,0.0,0.0,0.0,10.0,0.30367168600041167,0.0,0.0,0.0,10.0,0.9999013060838383,1,1,0.5718982929243819
34,2,0,-0.9995805256882373,-1,0.44602927214899657,0.7623058898372771,-0.9639598360081489,0,0,0.0,0.0,0.0,11.0,0.44540615571561865,0.0,0.0,0.0,11.0,-0.9995805256882373,-1,2,0.7623058898372771
35,0,0,0.999943572116966,1,0.48765024488353476,0.7606234082503892,0.9640182364895414,0,0,0.0,0.0,0.0,10.5,0.3511813880512446,0.0,0.0,0.0,10.5,0.999943572116966,1,0,0.7606234082503892
36,7,0,0.99991998014242,1,0.7170886506896084,0.978354466579271,0.9640143293165436,0,0,0.0,0.0,0.0,10.5,0.5661882972392809,0.0,0.0,0.0,10.5,0.99991998014242,1,7,0.978354466579271
37,4,0,-0.9995809229313144,-1,0.5853514511407962,0.9611154257770635,-0.9639600644276111,1,1,0.0,0.0,0.0,10.5,0.5152572706101505,0.0,0.0,0.0,10.5,-0.9995809229313144,-1,4,0.9611154257770635
38,2,0,0.9999065091321796,1,0.6142411727093009,0.9853603871708703,0.9640120516638409,1,1,0.0,0.0,0.0,11.0,0.47011657046113897,0.0,0.0,0.0,11.0,0.9999065091321796,1,2,0.9853603871708703
39,0,0,0.9999576903144054,1,0.7897923029215443,1.0,0.9640205744685263,0,0,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,0.9999576903144054,1,0,1.0
40,2,0,0.9999591145951751,1,0.4471060641805843,0.7630222786994767,0.9640209787568983,1,1,0.0,0.0,0.0,7.0,0.4015687137881029,0.0,0.0,0.0,7.0,0.9999591145951751,1,2,0.7630222786994767
41,0,0,-0.9997285270555589,-1,0.44201264194947704,0.7156201288832281,-0.9639838584523984,0,0,0.0,0.0,0.0,10.5,0.33333413939401707,0.0,0.0,0.0,10.5,-0.9997285270555589,-1,0,0.7156201288832281
42,0,0,-0.9997215914391923,-1,0.7540081806354875,1.0,-0.9639826317440827,0,0,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,-0.9997215914391923,-1,0,1.0
43,4,0,0.999933433780162,1,0.3475253522030352,0.6572473652538401,0.9640165918290475,0,0,0.0,0.0,0.0,10.0,0.4259619086989921,0.0,0.0,0.0,10.0,0.999933433780162,1,4,0.6572473652538401
44,1,0,-0.9997216005800192,-1,0.6378891477817201,1.0,-0.96398263322075,1,1,0.0,0.0,0.0,11.0,0.4675972445369029,0.0,0.0,0.0,11.0,-0.9997216005800192,-1,1,1.0
45,2,0,-0.9997545306669052,-1,0.6527438829308809,0.9516463297585286,-0.9639880486788499,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,-0.9997545306669052,-1,2,0.9516463297585286
46,7,0,-0.9996469738977672,-1,0.2586727984672659,0.5450011394167418,-0.963971163293366,0,0,0.0,0.0,0.0,9.0,0.4338768138685106,0.0,0.0,0.0,9.0,-0.9996469738977672,-1,7,0.5450011394167418
47,3,0,0.999874484762775,1,0.48093884341615045,0.8230434938892166,0.9640068582213324,1,1,0.0,0.0,0.0,10.0,0.4186626977942122,0.0,0.0,0.0,10.0,0.999874484762775,1,3,0.8230434938892166
48,2,0,-0.9995237194120714,-1,0.32033748279293245,0.7094379086457019,-0.9639506523115371,1,1,0.0,0.0,0.0,11.0,0.3617474944514458,0.0,0.0,0.0,11.0,-0.9995237194120714,-1,2,0.7094379086457019
49,4,0,-0.9996518451160384,-1,0.31122516368149145,0.5765890901447857,-0.9639714991244125,0,0,0.0,0.0,0.0,10.5,0.3627848122365301,0.0,0.0,0.0,10.5,-0.9996518451160384,-1,4,0.5765890901447857
50,0,0,-0.9996579801911111,-1,0.4782968662777258,0.7625097138278919,-0.9639723541398388,0,0,0.0,0.0,0.0,11.0,0.35890778311473986,0.0,0.0,0.0,11.0,-0.9996579801911111,-1,0,0.7625097138278919
51,5,0,-0.9996682929909478,-1,0.373657824504839,0.7408934277490955,-0.9639740205638664,1,1,0.0,0.0,0.0,11.0,0.4113522233132768,0.0,0.0,0.0,11.0,-0.9996682929909478,-1,5,0.7408934277490955
52,1,0,-0.9996969507836537,-1,0.6776362685755226,0.9265817611453137,-0.9639792953673118,0,0,0.0,0.0,0.0,8.5,0.4933220958903637,0.0,0.0,0.0,8.5,-0.9996969507836537,-1,1,0.9265817611453137
53,1,0,0.9999711639488472,1,0.7445629348342895,1.0,0.9640227912392701,0,0,0.0,0.0,0.0,11.0,0.4933220958903637,0.0,0.0,0.0,11.0,0.9999711639488472,1,1,1.0
54,1,0,0.09921044141635471,1,0.6816323631730195,1.0,0.19585724886322994,1,1,0.0,0.0,0.0,10.0,0.4793741484930304,0.0,0.0,0.0,10.0,0.09921044141635471,1,1,1.0
55,1,0,0.9999172163236428,1,0.35961852357299917,0.6952805748125516,0.9640139142751812,1,1,0.0,0.0,0.0,10.0,0.30176216009085277,0.0,0.0,0.0,10.0,0.9999172163236428,1,1,0.6952805748125516
56,3,0,-0.9995806755643871,-1,0.36448063621316507,0.7342762729668558,-0.9639598602351289,1,1,0.0,0.0,0.0,11.0,0.3899565143549695,0.0,0.0,0.0,11.0,-0.9995806755643871,-1,3,0.7342762729668558
57,3,0,-0.9995760270318259,-1,0.3528370100704805,0.6449595332444691,-0.9639592749363051,0,0,0.0,0.0,0.0,10.5,0.395615348771492,0.0,0.0,0.0,10.5,-0.9995760270318259,-1,3,0.6449595332444691
58,4,0,-0.9996497757138003,-1,0.2810228576337417,0.48816503897566266,-0.9639723088280591,0,0,0.0,0.0,0.0,7.0,0.3521368603146774,0.0,0.0,0.0,7.0,-0.9996497757138003,-1,4,0.48816503897566266
59,0,0,-0.9999631311403441,-1,0.7662790208622268,1.0,-0.9640216452819508,1,1,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,-0.9999631311403441,-1,0,1.0
60,6,0,-0.9997473781450026,-1,0.44122867889424167,0.8154876312256993,-0.9639867972558473,1,1,0.0,0.0,0.0,11.0,0.4281841560081782,0.0,0.0,0.0,11.0,-0.9997473781450026,-1,6,0.8154876312256993
61,1,0,-0.9998427645544569,-1,0.33481368472752426,0.5774708392201423,-0.9640026118383017,0,0,0.0,0.0,0.0,8.0,0.33802870475911717,0.0,0.0,0.0,8.0,-0.9998427645544569,-1,1,0.5774708392201423
62,9,0,-0.9999127185230061,-1,0.7080026303049463,1.0,-0.9640134946391885,1,1,0.0,0.0,0.0,11.0,0.5797991611717012,0.0,0.0,0.0,11.0,-0.9999127185230061,-1,9,1.0
63,4,0,-0.9997390845628787,-1,0.43951718159467434,0.75044866944278,-0.9639854575855642,0,0,0.0,0.0,0.0,11.0,0.4682134514037088,0.0,0.0,0.0,11.0,-0.9997390845628787,-1,4,0.75044866944278
64,2,0,0.9999309599510913,1,0.22107008666579997,0.41328475288400557,0.9640163857122556,0,0,0.0,0.0,0.0,7.5,0.28649777735246196,0.0,0.0,0.0,7.5,0.9999309599510913,1,2,0.41328475288400557
65,6,0,-0.999473697383268,-1,0.29716494214977873,0.5704825745921454,-0.9639425635013619,0,0,0.0,0.0,0.0,11.0,0.3849248770277229,0.0,0.0,0.0,11.0,-0.999473697383268,-1,6,0.5704825745921454
66,3,0,0.9999307146464087,1,0.5835502042137021,0.8432383870158303,0.9640160727219037,0,0,0.0,0.0,0.0,11.0,0.4614667542439851,0.0,0.0,0.0,11.0,0.9999307146464087,1,3,0.8432383870158303
67,3,0,0.16778726072442535,1,0.6697431645030345,1.0,0.32352080272992695,1,1,0.0,0.0,0.0,11.0,0.5186546052105948,0.0,0.0,0.0,11.0,0.16778726072442535,1,3,1.0
68,6,0,0.9999146032065419,1,0.3265606330932278,0.636475570122691,0.9640133963132803,0,0,0.0,0.0,0.0,11.0,0.437553728349881,0.0,0.0,0.0,11.0,0.9999146032065419,1,6,0.636475570122691
69,3,0,-0.9996935397246904,-1,0.7504373535596853,1.0,-0.9639780998120843,0,0,0.0,0.0,0.0,11.0,0.5365779348668462,0.0,0.0,0.0,11.0,-0.9996935397246904,-1,3,1.0
70,4,0,0.18338283396743477,1,0.7105982720312987,1.0,0.3511594421255043,1,1,0.0,0.0,0.0,11.0,0.5504179383152993,0.0,0.0,0.0,11.0,0.18338283396743477,1,4,1.0
71,2,0,0.9999356743654148,1,0.7090284524366486,1.0,0.9640169285537643,1,1,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,0.9999356743654148,1,2,1.0
72,6,0,-0.999658195582122,-1,0.33659668807952847,0.6443040952437527,-0.9639725228285239,0,0,0.0,0.0,0.0,10.5,0.4395557803191785,0.0,0.0,0.0,10.5,-0.999658195582122,-1,6,0.6443040952437527
73,3,0,0.1958391297156582,1,0.23032159319003465,0.5337532171396521,0.37280613869800594,0,0,0.0,0.0,0.0,10.5,0.3558539174586545,0.0,0.0,0.0,10.5,0.1958391297156582,1,3,0.5337532171396521
74,3,0,0.15408291609807936,1,0.7204541236895503,1.0,0.2987675676968593,1,1,0.0,0.0,0.0,10.5,0.5663572863201248,0.0,0.0,0.0,10.5,0.15408291609807936,1,3,1.0
75,0,0,-0.9996037509420838,-1,0.38348013724314045,0.7461734698249586,-0.9639635901022973,1,1,0.0,0.0,0.0,11.0,0.33752819269599604,0.0,0.0,0.0,11.0,-0.9996037509420838,-1,0,0.7461734698249586
76,1,0,-0.9997473880631444,-1,0.5713498287041157,1.0,-0.9639867988579051,1,1,0.0,0.0,0.0,11.0,0.4933220958903637,0.0,0.0,0.0,11.0,-0.9997473880631444,-1,1,1.0
77,2,0,-0.9997614513350405,-1,0.6559801302204381,0.9535880781322629,-0.9639891637958815,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,-0.9997614513350405,-1,2,0.9535880781322629
78,2,0,0.06388497993200963,1,0.2769759551066721,0.5459563873497892,0.1270791818801973,0,0,0.0,0.0,0.0,10.0,0.3237966249458631,0.0,0.0,0.0,10.0,0.06388497993200963,1,2,0.5459563873497892
79,7,0,0.11445345407626017,1,0.6685030127114289,0.9055425306776003,0.2249908492771089,0,0,0.0,0.0,0.0,8.5,0.5621380147769071,0.0,0.0,0.0,8.5,0.11445345407626017,1,7,0.9055425306776003
80,2,0,-0.9996604193278744,-1,0.7631068753766397,0.9978641252259838,-0.9639731634528698,0,0,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.9996604193278744,-1,2,0.9978641252259838
81,3,0,-0.9995006769286363,-1,0.6370249794478455,1.0,-0.9639469264489736,1,1,0.0,0.0,0.0,11.0,0.5504179383152993,0.0,0.0,0.0,11.0,-0.9995006769286363,-1,3,1.0
82,6,0,0.9998997514672737,1,0.4647336490883349,0.7649768381158947,0.9640110305528828,0,0,0.0,0.0,0.0,10.0,0.48852512926756264,0.0,0.0,0.0,10.0,0.9998997514672737,1,6,0.7649768381158947
83,5,0,0.9999033570622857,1,0.7260068832510218,0.9956041299506132,0.9640115280045771,0,0,0.0,0.0,0.0,11.0,0.5616693672347711,0.0,0.0,0.0,11.0,0.9999033570622857,1,5,0.9956041299506132
84,1,0,0.9999423229000338,1,0.5164745780435354,0.803096669418594,0.9640180593681494,0,0,0.0,0.0,0.0,10.0,0.4409618008779444,0.0,0.0,0.0,10.0,0.9999423229000338,1,1,0.803096669418594
85,4,0,0.9999313178463591,1,0.6468625566900525,0.9481175340140316,0.9640161729207948,0,0,0.0,0.0,0.0,11.0,0.5504179383152993,0.0,0.0,0.0,11.0,0.9999313178463591,1,4,0.9481175340140316
86,1,0,-0.9997310054210197,-1,0.6923035663151625,1.0,-0.963984257837273,1,1,0.0,0.0,0.0,10.5,0.5075846491046954,0.0,0.0,0.0,10.5,-0.9997310054210197,-1,1,1.0
87,2,0,0.9999379181832411,1,0.6496117170194036,0.889673842296299,0.9640174364186547,0,0,0.0,0.0,0.0,8.5,0.496058513283037,0.0,0.0,0.0,8.5,0.9999379181832411,1,2,0.889673842296299
88,2,0,-0.9995735630353677,-1,0.3727129256288924,0.6970025089939379,-0.9639590512576601,0,0,0.0,0.0,0.0,10.0,0.42185561280877476,0.0,0.0,0.0,10.0,-0.9995735630353677,-1,2,0.6970025089939379
89,1,0,0.9999127476414728,1,0.2707063405434987,0.5131932946346591,0.9640133762437783,0,0,0.0,0.0,0.0,8.0,0.312544444708477,0.0,0.0,0.0,8.0,0.9999127476414728,1,1,0.5131932946346591
90,3,0,0.10939306847498896,1,0.3430031176172361,0.7224978436017712,0.21536080084227868,1,1,0.0,0.0,0.0,10.5,0.3911433723950874,0.0,0.0,0.0,10.5,0.10939306847498896,1,3,0.7224978436017712
91,4,0,-0.9996357746427337,-1,0.501724962188212,0.8346012220412153,-0.9639687657342568,0,0,0.0,0.0,0.0,11.0,0.5208398146696235,0.0,0.0,0.0,11.0,-0.9996357746427337,-1,4,0.8346012220412153
92,0,0,-0.9998124436750185,-1,0.5031661533758576,0.7858605018908882,-0.9639973056561667,0,0,0.0,0.0,0.0,11.0,0.3676814518759819,0.0,0.0,0.0,11.0,-0.9998124436750185,-1,0,0.7858605018908882
93,2,0,-0.9995725237391735,-1,0.5495866095887226,0.8628372634159379,-0.9639587100002571,0,0,0.0,0.0,0.0,10.5,0.4883863171566532,0.0,0.0,0.0,10.5,-0.9995725237391735,-1,2,0.8628372634159379
94,2,0,-0.9997762081232883,-1,0.43706110252873454,0.8111727443697583,-0.9639914538093383,1,1,0.0,0.0,0.0,11.0,0.4126032430986014,0.0,0.0,0.0,11.0,-0.9997762081232883,-1,2,0.8111727443697583
95,3,0,0.9999122830743408,1,0.6721348288700166,0.948593256250814,0.964013054480378,0,0,0.0,0.0,0.0,10.5,0.5201089488945503,0.0,0.0,0.0,10.5,0.9999122830743408,1,3,0.948593256250814
96,5,0,0.9999355015056055,1,0.7478922502083247,1.0,0.9640171221987892,1,1,0.0,0.0,0.0,7.5,0.5504179383152993,0.0,0.0,0.0,7.5,0.9999355015056055,1,5,1.0
97,2,0,-0.9996985157018047,-1,0.3480350320876828,0.6732780675470362,-0.963979021822684,0,0,0.0,0.0,0.0,10.5,0.4121001493750944,0.0,0.0,0.0,10.5,-0.9996985157018047,-1,2,0.6732780675470362
98,1,0,0.14906178638265896,1,0.6419139306211329,0.9451483583726797,0.28959448737603105,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,0.14906178638265896,1,1,0.9451483583726797
99,3,0,-0.9996694641603794,-1,0.6067831115270268,0.9765281279022122,-0.9639742098059317,1,1,0.0,0.0,0.0,11.0,0.46523499760965564,0.0,0.0,0.0,11.0,-0.9996694641603794,-1,3,0.9765281279022122
100,5,0,-0.9996352149056247,-1,0.513854299567589,0.8809005883476044,-0.9639686752764849,1,1,0.0,0.0,0.0,11.0,0.4637104000667124,0.0,0.0,0.0,11.0,-0.9996352149056247,-1,5,0.8809005883476044
101,2,0,0.9999100051072334,1,0.31311814032449614,0.6543816804539141,0.9640128222146025,1,1,0.0,0.0,0.0,9.0,0.308441697605268,0.0,0.0,0.0,9.0,0.9999100051072334,1,2,0.6543816804539141
102,1,0,-0.99956802125485,-1,0.6771393551496259,1.0,-0.9639578146518694,1,1,0.0,0.0,0.0,11.0,0.49402361712466764,0.0,0.0,0.0,11.0,-0.99956802125485,-1,1,1.0
103,1,0,0.999949188917811,1,0.7763757713772996,1.0,0.9640194121286402,1,1,0.0,0.0,0.0,6.5,0.45016600268752216,0.0,0.0,0.0,6.5,0.999949188917811,1,1,1.0
104,2,0,-0.9996288087679451,-1,0.6331017993401682,0.9158055114457414,-0.9639676399800601,0,0,0.0,0.0,0.0,11.0,0.4916015438336827,0.0,0.0,0.0,11.0,-0.9996288087679451,-1,2,0.9158055114457414
105,1,0,0.9999227103495577,1,0.7507159979754405,1.0,0.9640147814997354,0,0,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,0.9999227103495577,1,1,1.0
106,0,0,-0.9994566051648387,-1,0.7905111589687999,1.0,-0.9639400122306774,1,1,0.0,0.0,0.0,10.5,0.45016600268752216,0.0,0.0,0.0,10.5,-0.9994566051648387,-1,0,1.0
107,2,0,0.9999009437169576,1,0.411230404543543,0.7783230766486695,0.9640111270659505,1,1,0.0,0.0,0.0,11.0,0.37678538872080847,0.0,0.0,0.0,11.0,0.9999009437169576,1,2,0.7783230766486695
108,1,0,-0.9996234680519812,-1,0.5829341317558022,0.8589969871975197,-0.9639669243526761,0,0,0.0,0.0,0.0,10.5,0.43655658324463253,0.0,0.0,0.0,10.5,-0.9996234680519812,-1,1,0.8589969871975197
109,3,0,-0.9994974762913823,-1,0.48435964258284686,0.7550414134789736,-0.963946408890894,0,0,0.0,0.0,0.0,11.0,0.4295931980538151,0.0,0.0,0.0,11.0,-0.9994974762913823,-1,3,0.7550414134789736
110,3,0,-0.9994692670040083,-1,0.7919772481179381,1.0,-0.9639418470011786,0,0,0.0,0.0,0.0,11.0,0.5365779348668462,0.0,0.0,0.0,11.0,-0.9994692670040083,-1,3,1.0
111,3,0,-0.9996733810396088,-1,0.25628469440463497,0.5413089477618407,-0.9639748427032669,0,0,0.0,0.0,0.0,11.0,0.34762282691707447,0.0,0.0,0.0,11.0,-0.9996733810396088,-1,3,0.5413089477618407
112,2,0,0.9998828403200059,1,0.4474249485783348,0.6824323745702608,0.9640084347991691,0,0,0.0,0.0,0.0,8.5,0.40072417902298113,0.0,0.0,0.0,8.5,0.9998828403200059,1,2,0.6824323745702608
113,0,0,0.9999096080084511,1,0.7253234267163418,0.975194056029805,0.9640127065521831,0,0,0.0,0.0,0.0,9.5,0.45016600268752216,0.0,0.0,0.0,9.5,0.9999096080084511,1,0,0.975194056029805
114,4,0,0.9998964809685847,1,0.3704307863159093,0.8007354394446218,0.9640104370986471,1,1,0.0,0.0,0.0,10.5,0.4589689357857899,0.0,0.0,0.0,10.5,0.9998964809685847,1,4,0.8007354394446218
115,2,0,0.9999386790666801,1,0.6726757103833236,0.9636054262299942,0.9640174261637107,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,0.9999386790666801,1,2,0.9636054262299942
116,2,0,0.9999366691663475,1,0.42966989766815344,0.8580768952291398,0.964017159955467,1,1,0.0,0.0,0.0,9.5,0.4516243924935863,0.0,0.0,0.0,9.5,0.9999366691663475,1,2,0.8580768952291398
117,3,0,-0.9996092276100376,-1,0.787987123934095,1.0,-0.9639649531518891,1,1,0.0,0.0,0.0,9.5,0.5186546052105948,0.0,0.0,0.0,9.5,-0.9996092276100376,-1,3,1.0
118,3,0,0.12416470709897073,1,0.7301179018542245,1.0,0.24334764561153988,1,1,0.0,0.0,0.0,11.0,0.5177875918843232,0.0,0.0,0.0,11.0,0.12416470709897073,1,3,1.0
119,2,0,-0.9996392119167419,-1,0.38079221459756923,0.7045861406066048,-0.9639694625499199,0,0,0.0,0.0,0.0,10.5,0.42486134688306326,0.0,0.0,0.0,10.5,-0.9996392119167419,-1,2,0.7045861406066048
120,1,0,-0.999513856058858,-1,0.6621158681227132,0.9401773292230792,-0.9639494460686203,0,0,0.0,0.0,0.0,10.0,0.4741161424464785,0.0,0.0,0.0,10.0,-0.999513856058858,-1,1,0.9401773292230792
121,1,0,-0.9996437473792532,-1,0.40211392629996123,0.7245988667444578,-0.9639700541648853,0,0,0.0,0.0,0.0,11.0,0.4081240478689877,0.0,0.0,0.0,11.0,-0.9996437473792532,-1,1,0.7245988667444578
122,2,0,0.9999430140007792,1,0.5638177041293211,0.8665222046734785,0.9640181440622195,0,0,0.0,0.0,0.0,10.5,0.48293043406767616,0.0,0.0,0.0,10.5,0.9999430140007792,1,2,0.8665222046734785
123,3,0,0.14093149859242868,1,0.5950884610359752,0.9770530766215851,0.27462844877465903,1,1,0.0,0.0,0.0,8.0,0.5504179383152993,0.0,0.0,0.0,8.0,0.14093149859242868,1,3,0.9770530766215851
124,1,0,-0.9995718962007522,-1,0.697757245451423,0.9701160861791954,-0.9639586088033755,0,0,0.0,0.0,0.0,10.5,0.4837219097927744,0.0,0.0,0.0,10.5,-0.9995718962007522,-1,1,0.9701160861791954
125,3,0,0.9999264700732344,1,0.21467050452920894,0.5921463088969121,0.9640153676386286,1,1,0.0,0.0,0.0,11.0,0.3233588487185109,0.0,0.0,0.0,11.0,0.9999264700732344,1,3,0.5921463088969121
126,2,0,-0.9998814565740631,-1,0.33209473469137984,0.5987262398928993,-0.9640084946736854,0,0,0.0,0.0,0.0,10.5,0.3435002142546736,0.0,0.0,0.0,10.5,-0.9998814565740631,-1,2,0.5987262398928993
127,2,0,-0.9998714582681639,-1,0.6271506863531473,1.0,-0.9640069367781291,1,1,0.0,0.0,0.0,10.0,0.4899952888966154,0.0,0.0,0.0,10.0,-0.9998714582681639,-1,2,1.0
128,3,0,0.9999051593837881,1,0.5381139421817225,0.8777496599161099,0.9640119235091463,1,1,0.0,0.0,0.0,10.0,0.45495379757458565,0.0,0.0,0.0,10.0,0.9999051593837881,1,3,0.8777496599161099
129,2,0,0.03588713349568343,1,0.4973630469206859,0.8226764180576435,0.07165127096795317,0,0,0.0,0.0,0.0,11.0,0.4784675078525445,0.0,0.0,0.0,11.0,0.03588713349568343,1,2,0.8226764180576435
130,0,0,0.06911730173491765,1,0.2331259740247883,0.4738903087104007,0.13736078254413536,0,0,0.0,0.0,0.0,7.0,0.2795018893838232,0.0,0.0,0.0,7.0,0.06911730173491765,1,0,0.4738903087104007
131,2,0,-0.9997340821300312,-1,0.40896553007687375,0.7166517720282309,-0.9639846495141307,0,0,0.0,0.0,0.0,11.0,0.41955001742550346,0.0,0.0,0.0,11.0,-0.9997340821300312,-1,2,0.7166517720282309
132,3,0,-0.999558762137913,-1,0.7190601391463891,1.0,-0.9639563178330767,1,1,0.0,0.0,0.0,11.0,0.5365779348668462,0.0,0.0,0.0,11.0,-0.999558762137913,-1,3,1.0
133,1,0,0.9999621744907402,1,0.21853570222161933,0.4686882985641678,0.9640212982215519,0,0,0.0,0.0,0.0,11.0,0.26353757529425015,0.0,0.0,0.0,11.0,0.9999621744907402,1,1,0.4686882985641678
134,4,0,0.9999101053123023,1,0.4378617412188873,0.7269393261513823,0.9640132679608374,1,1,0.0,0.0,0.0,5.5,0.39022973029744673,0.0,0.0,0.0,5.5,0.9999101053123023,1,4,0.7269393261513823
135,5,0,0.09199609659543609,1,0.7670889726024637,1.0,0.1819436909711001,0,0,0.0,0.0,0.0,10.5,0.5616693672347711,0.0,0.0,0.0,10.5,0.09199609659543609,1,5,1.0
136,4,0,-0.9996076509865145,-1,0.2305284407270088,0.6443245265261041,-0.9639642204618103,1,1,0.0,0.0,0.0,11.0,0.3797505979440107,0.0,0.0,0.0,11.0,-0.9996076509865145,-1,4,0.6443245265261041
137,3,0,-0.9995599614303283,-1,0.6498234506267822,0.9298940703760693,-0.9639568633593458,0,0,0.0,0.0,0.0,10.0,0.5365779348668462,0.0,0.0,0.0,10.0,-0.9995599614303283,-1,3,0.9298940703760693
